10	1.5264846E-4
78	1.5264846E-4
26	1.2332827E-4
17	1.7777324E-4
71	2.900639E-4
15	8.697104E-5
77	1.5264846E-4
56	4.7098485E-5
21	7.349474E-5
108	4.6456404E-4
65	0.0010815853
68	2.3674226E-4
99	1.390263E-4
94	3.618388E-4
62	5.872469E-4
84	7.852966E-4
92	9.270087E-4
44	8.870153E-4
111	1.3068228E-4
20	1.8059506E-4
31	2.0356066E-4
12	1.3896762E-4
83	2.1389361E-4
117	1.5264846E-4
143	1.5264846E-4
150	1.5264846E-4
343	1.5264846E-4
372	1.5264846E-4
380	1.5264846E-4
636	1.5264846E-4
676	1.5264846E-4
685	1.5264846E-4
730	1.5264846E-4
761	1.5264846E-4
896	1.5264846E-4
906	1.5264846E-4
1006	1.5264846E-4
1055	1.5264846E-4
1061	1.5264846E-4
1115	1.5264846E-4
1320	1.5264846E-4
1431	1.5264846E-4
1444	1.5264846E-4
1508	1.5264846E-4
1532	1.5264846E-4
1714	1.5264846E-4
1792	1.5264846E-4
1822	1.5264846E-4
1829	1.5264846E-4
1853	1.5264846E-4
1888	1.5264846E-4
1889	1.5264846E-4
1911	1.5264846E-4
1942	1.5264846E-4
1944	1.5264846E-4
1977	1.5264846E-4
2055	1.5264846E-4
2088	1.5264846E-4
2118	1.5264846E-4
2123	1.5264846E-4
2128	1.5264846E-4
2161	1.5264846E-4
2175	1.5264846E-4
2180	1.5264846E-4
2242	1.5264846E-4
2287	1.5264846E-4
2288	1.5264846E-4
2300	1.5264846E-4
2336	1.5264846E-4
2392	1.5264846E-4
2418	1.5264846E-4
2431	1.5264846E-4
2438	1.5264846E-4
2442	1.5264846E-4
2481	1.5264846E-4
2493	1.5264846E-4
2534	1.5264846E-4
2542	1.5264846E-4
2590	1.5264846E-4
2730	1.5264846E-4
2758	1.5264846E-4
2963	1.5264846E-4
2978	1.5264846E-4
3026	1.5264846E-4
3036	1.5264846E-4
3039	1.5264846E-4
3041	1.5264846E-4
3057	1.5264846E-4
3058	1.5264846E-4
3059	1.5264846E-4
3134	1.5264846E-4
3148	1.5264846E-4
3158	1.5264846E-4
3183	1.5264846E-4
3197	1.5264846E-4
3243	1.5264846E-4
3247	1.5264846E-4
3248	1.5264846E-4
3255	1.5264846E-4
3263	1.5264846E-4
3331	1.5264846E-4
3346	1.5264846E-4
3352	1.5264846E-4
3354	1.5264846E-4
3355	1.5264846E-4
3365	1.5264846E-4
3368	1.5264846E-4
3473	1.5264846E-4
3479	1.5264846E-4
3500	1.5264846E-4
3518	1.5264846E-4
3548	1.5264846E-4
3581	1.5264846E-4
3583	1.5264846E-4
3620	1.5264846E-4
3633	1.5264846E-4
3653	1.5264846E-4
3654	1.5264846E-4
3658	1.5264846E-4
3673	1.5264846E-4
3685	1.5264846E-4
3686	1.5264846E-4
3689	1.5264846E-4
3690	1.5264846E-4
3692	1.5264846E-4
3700	1.5264846E-4
3715	1.5264846E-4
3721	1.5264846E-4
3722	1.5264846E-4
3726	1.5264846E-4
3733	1.5264846E-4
3757	1.5264846E-4
3767	1.5264846E-4
3775	1.5264846E-4
3779	1.5264846E-4
3789	1.5264846E-4
3790	1.5264846E-4
3794	1.5264846E-4
3796	1.5264846E-4
3833	1.5264846E-4
3835	1.5264846E-4
3841	1.5264846E-4
3843	1.5264846E-4
3851	1.5264846E-4
3869	1.5264846E-4
3883	1.5264846E-4
3938	1.5264846E-4
3941	1.5264846E-4
3942	1.5264846E-4
3946	1.5264846E-4
3952	1.5264846E-4
3953	1.5264846E-4
3958	1.5264846E-4
3964	1.5264846E-4
3965	1.5264846E-4
3969	1.5264846E-4
3980	1.5264846E-4
3984	1.5264846E-4
3985	1.5264846E-4
4001	1.5264846E-4
4018	1.5264846E-4
4064	1.5264846E-4
4065	1.5264846E-4
4068	1.5264846E-4
4082	1.5264846E-4
4088	1.5264846E-4
4093	1.5264846E-4
4103	1.5264846E-4
4105	1.5264846E-4
4110	1.5264846E-4
4123	1.5264846E-4
4137	1.5264846E-4
4139	1.5264846E-4
4143	1.5264846E-4
4172	1.5264846E-4
4176	1.5264846E-4
4211	1.5264846E-4
4224	1.5264846E-4
4234	1.5264846E-4
4235	1.5264846E-4
4244	1.5264846E-4
4247	1.5264846E-4
4248	1.5264846E-4
4250	1.5264846E-4
4265	1.5264846E-4
4272	1.5264846E-4
4282	1.5264846E-4
4293	1.5264846E-4
4295	1.5264846E-4
4297	1.5264846E-4
4298	1.5264846E-4
4301	1.5264846E-4
4305	1.5264846E-4
4318	1.5264846E-4
4355	1.5264846E-4
4388	1.5264846E-4
4392	1.5264846E-4
4401	1.5264846E-4
4409	1.5264846E-4
4420	1.5264846E-4
4421	1.5264846E-4
4430	1.5264846E-4
4431	1.5264846E-4
4435	1.5264846E-4
4444	1.5264846E-4
4447	1.5264846E-4
4449	1.5264846E-4
4479	1.5264846E-4
4480	1.5264846E-4
4484	1.5264846E-4
4494	1.5264846E-4
4522	1.5264846E-4
4561	1.5264846E-4
4571	1.5264846E-4
4585	1.5264846E-4
4588	1.5264846E-4
4592	1.5264846E-4
4595	1.5264846E-4
4610	1.5264846E-4
4614	1.5264846E-4
4618	1.5264846E-4
4626	1.5264846E-4
4641	1.5264846E-4
4647	1.5264846E-4
4651	1.5264846E-4
4666	1.5264846E-4
4669	1.5264846E-4
4673	1.5264846E-4
4678	1.5264846E-4
4701	1.5264846E-4
4711	1.5264846E-4
4718	1.5264846E-4
4723	1.5264846E-4
4727	1.5264846E-4
4728	1.5264846E-4
4734	1.5264846E-4
4736	1.5264846E-4
4752	1.5264846E-4
4755	1.5264846E-4
4776	1.5264846E-4
4789	1.5264846E-4
4792	1.5264846E-4
4799	1.5264846E-4
4810	1.5264846E-4
4812	1.5264846E-4
4814	1.5264846E-4
4831	1.5264846E-4
4846	1.5264846E-4
4853	1.5264846E-4
4864	1.5264846E-4
4870	1.5264846E-4
4928	1.5264846E-4
4931	1.5264846E-4
4944	1.5264846E-4
4967	1.5264846E-4
4971	1.5264846E-4
